FECHA,ES01 Paseo de la Castellana,ES02 Calle Princesa,ES03 Calle Doctor Esquerdo,ES04 Paseo de San Franciso de Sales,ES05 Paseo de Santa María de la Cabeza,ES06 Calle Arturo Soria,ES07 Avenida de Portugal,ES08 Calle Gran Vía,ES09 Calle Atocha,ES10 Avenida de Oporto,ES11 Avenida del Manzanares (M-30),ES12 Calle José Abascal,ES13 Calle Génova,ES14 Calle José Ortega y Gasset,ES15 Avenida Reina Victoria,ES16 Calle Alberto Aguilera,ES17 Calle Cea Bermúdez,ES18 Avenida Menéndez Pelayo,ES19 Calle Bravo Murillo,ES20 Avenida del Manzanares (M-30),ES21 Calle Príncipe de Vergara,ES22 Calle Ronda de Valencia,ES23 Paseo de El Prado,ES24 Calle de Gran Vía de San Francisco,ES25 Calle Hortaleza,ES26 Calle San Bernardo,ES27 Calle Alcalá,ES28 Calle Méndez Álvaro,ES29 Paseo Infanta Isabel,ES30 Calle Embajadores,ES31 Francos Rodríguez,ES32 Calle Toledo,ES33 Calle Sinesio Delgado,ES34 Calle Mayor,ES36 Paseo de la Castellana,ES37 Calle Costa Rica,ES38 Avenida Cardenal Herrera Oria,ES39 Avenida de la Ilustración (M-30),ES40 Calle Raimundo Fernández Villaverde,ES41 Calle Bravo Murillo,ES42 Avenida General Perón,ES43 Paseo de Extremadura,ES44 Calle Serrano,ES45 Calle Velázquez,ES46 Avenida de la Albufera,ES47 Calle Alcalá,ES48 Calle Hermanos García Noblejas,ES49 Avenida de Valladolid,ES50 Calle López de Hoyos,ES51 Avenida Alfonso XIII,ES52 Avenida Brasilia,ES53 Calle de Marcelo Usera,ES54 Avenida Rafaela Ybarra,ES55 Calle Alcocer,ES56 Avenida Arcentales,ES57 Calle Silvano,ES58 Avenida de Logroño,ES59 Calle San Cipriano,ES60 Calle Camino de Vinateros
2018-01-29,2381.5833333333335,1529.5,2361.2083333333335,1362.25,3187.9166666666665,1142.25,4295.041666666667,1502.7916666666667,837.5416666666666,423.3333333333333,5059.333333333333,1387.7083333333333,2214.375,468.8333333333333,1167.0,1931.0833333333333,1909.75,1177.4583333333333,733.4583333333334,13284.083333333334,1847.3333333333333,1628.7916666666667,3530.7083333333335,1571.7083333333333,168.41666666666666,512.7916666666666,1861.5833333333333,1362.25,3213.875,958.0416666666666,502.9166666666667,933.3333333333334,1513.0416666666667,340.0,2467.5833333333335,2502.625,836.875,2693.9166666666665,3066.0416666666665,1390.9166666666667,1428.0416666666667,1072.6666666666667,1689.1666666666667,1521.375,1222.4166666666667,1235.0,1697.9166666666667,852.3333333333334,632.4166666666666,656.75,757.0416666666666,525.8333333333334,462.1666666666667,345.7916666666667,695.1666666666666,957.3333333333334,532.7916666666666,271.75,949.3333333333334
2018-01-30,2558.7083333333335,1076.25,2413.4583333333335,1408.7083333333333,3342.5833333333335,1147.9583333333333,4369.166666666667,1559.0416666666667,842.0416666666666,434.5833333333333,5105.875,1317.5833333333333,2227.0,489.2083333333333,1216.2916666666667,1544.375,1067.0833333333333,1212.25,747.9583333333334,13362.291666666666,1901.8333333333333,1716.875,3848.875,1615.9583333333333,172.45833333333334,521.5,1867.2916666666667,1399.125,3184.6666666666665,1005.75,537.7083333333334,938.2083333333334,1560.3333333333333,355.8333333333333,2642.0416666666665,2567.5833333333335,862.2083333333334,2761.2916666666665,3196.4166666666665,1411.0833333333333,1450.8333333333333,1084.8333333333333,1548.8333333333333,1615.5416666666667,1215.375,1243.2083333333333,1694.0416666666667,893.0,653.4166666666666,657.25,770.7916666666666,514.125,454.875,346.875,712.4583333333334,998.7083333333334,538.5,275.8333333333333,969.5416666666666
2018-01-31,2638.375,1621.875,2483.6666666666665,1392.1666666666667,3421.0416666666665,1149.0833333333333,4427.25,1617.875,847.8333333333334,449.75,5203.291666666667,1391.5416666666667,2316.0,485.7916666666667,1223.7083333333333,2058.4166666666665,2024.875,1228.4166666666667,765.5416666666666,13527.916666666666,1944.1666666666667,1745.7916666666667,3984.2083333333335,1619.75,180.125,545.9583333333334,2228.625,1427.75,3334.25,1033.75,546.375,947.0,1567.875,357.125,2665.2083333333335,2628.7083333333335,878.3333333333334,2763.2916666666665,3243.1666666666665,1437.4583333333333,1484.5,1087.0,1576.5833333333333,1628.0833333333333,1253.0,1285.0416666666667,1723.2083333333333,911.5833333333334,671.7083333333334,671.125,781.7916666666666,533.375,468.625,344.875,716.9583333333334,1019.5416666666666,553.3333333333334,281.0833333333333,994.8333333333334
2018-02-01,2695.8333333333335,1635.3333333333333,2521.2916666666665,1432.375,3470.6666666666665,1208.4583333333333,4452.166666666667,1744.4166666666667,929.4583333333334,452.9166666666667,5915.958333333333,1286.125,2416.6666666666665,499.5416666666667,1227.4166666666667,2093.625,2020.0833333333333,1288.6666666666667,771.5833333333334,13580.583333333334,1975.1666666666667,1824.7083333333333,3838.0833333333335,1274.125,178.0,553.5416666666666,2194.9166666666665,1464.75,3372.75,1046.7083333333333,587.5,1022.625,1564.1666666666667,362.7916666666667,2971.0416666666665,2668.2916666666665,877.0416666666666,2804.4583333333335,3324.5,1456.9583333333333,1572.75,1117.625,1618.25,1693.3333333333333,1242.2916666666667,1305.1666666666667,1735.9166666666667,892.875,701.7083333333334,852.5,776.9583333333334,543.9583333333334,474.0833333333333,352.7083333333333,716.6666666666666,1000.7083333333334,547.0833333333334,294.3333333333333,1011.375
2018-02-02,2762.4583333333335,1708.2916666666667,2546.1666666666665,1410.0833333333333,3591.9166666666665,1227.1666666666667,4614.208333333333,1719.375,926.2083333333334,457.4583333333333,5986.958333333333,1384.0,2535.7083333333335,523.625,1220.125,2223.3333333333335,2041.125,1306.0416666666667,809.8333333333334,13567.0,2042.1666666666667,1937.5833333333333,4107.625,1218.9583333333333,189.875,593.25,2256.4583333333335,1477.0,3549.5,1102.3333333333333,556.5,1039.4166666666667,1526.2916666666667,334.5416666666667,2950.9583333333335,2709.5416666666665,824.0833333333334,2792.375,3310.9166666666665,1507.2083333333333,1584.9166666666667,1100.3333333333333,1668.4166666666667,1715.9583333333333,1300.0833333333333,1376.2083333333333,1788.0416666666667,906.0416666666666,654.625,729.0416666666666,694.4166666666666,570.2916666666666,495.875,352.3333333333333,744.125,1073.8333333333333,584.9583333333334,301.9583333333333,1069.2916666666667
2018-02-03,2050.75,1522.375,1725.4166666666667,1019.4583333333334,2873.5416666666665,762.875,3441.8333333333335,1680.7083333333333,857.7916666666666,371.6666666666667,4366.541666666667,1453.125,2187.0833333333335,350.8333333333333,789.0833333333334,1748.4583333333333,1651.75,845.4166666666666,663.4583333333334,11306.125,1218.0833333333333,1489.6666666666667,3243.7083333333335,1405.2916666666667,170.45833333333334,552.4166666666666,1925.7916666666667,886.5,2787.9583333333335,849.7916666666666,363.9166666666667,929.25,999.125,330.4583333333333,2138.875,1722.1666666666667,515.1666666666666,1879.4166666666667,2352.0416666666665,1127.6666666666667,1022.375,878.3333333333334,1270.4166666666667,1234.375,1080.5833333333333,1171.9583333333333,943.25,685.7916666666666,502.7916666666667,471.875,541.7916666666666,485.4583333333333,386.4166666666667,265.4583333333333,273.125,802.9166666666666,415.9583333333333,251.83333333333334,740.1666666666666
2018-02-04,1334.0416666666667,1202.5833333333333,1301.3333333333333,760.2916666666666,2273.875,559.0416666666666,2817.0416666666665,1563.375,886.375,0.0,3497.25,1209.9583333333333,1550.2083333333333,240.95833333333334,562.7083333333334,1264.625,1228.7083333333333,611.6666666666666,493.9583333333333,9384.041666666666,881.5416666666666,1215.3333333333333,2269.9583333333335,1180.5416666666667,153.625,488.2083333333333,1805.125,760.7916666666666,2484.2916666666665,649.7083333333334,290.0833333333333,742.4583333333334,723.9166666666666,305.4166666666667,1561.5416666666667,1240.9166666666667,378.9583333333333,1494.2916666666667,1735.0833333333333,890.7916666666666,755.125,0.0,1125.4583333333333,1023.8333333333334,779.125,967.7916666666666,765.125,532.5833333333334,413.5833333333333,358.5416666666667,405.0833333333333,0.0,0.0,0.0,233.83333333333334,558.7916666666666,307.2916666666667,176.66666666666666,544.5416666666666
2018-02-05,2167.0416666666665,1398.75,2270.1666666666665,1176.3333333333333,3017.7916666666665,1145.4166666666667,3976.0416666666665,1584.4166666666667,775.5,412.0833333333333,5498.916666666667,1255.7916666666667,1971.625,444.0833333333333,1070.0416666666667,1840.0,1754.4166666666667,1149.375,644.375,11917.583333333334,1759.4166666666667,1647.9166666666667,3306.7083333333335,1128.0,165.875,450.75,1972.4583333333333,1282.4583333333333,2954.5416666666665,952.0,521.3333333333334,866.625,1489.25,312.0416666666667,2557.5416666666665,2273.9166666666665,774.375,2520.4583333333335,2749.1666666666665,1205.0416666666667,1231.25,925.6666666666666,1349.5833333333333,1473.0416666666667,1122.2083333333333,1143.8333333333333,1656.0,802.25,614.875,794.9583333333334,697.9166666666666,506.5416666666667,441.125,334.1666666666667,737.875,901.625,526.75,273.4166666666667,916.4583333333334
2018-02-06,2472.8333333333335,1589.875,2413.625,1368.6666666666667,3356.5833333333335,1158.75,4293.25,1570.5,835.75,441.7916666666667,5953.875,1283.9166666666667,2232.625,491.4166666666667,1189.75,1977.4166666666667,1888.5,1214.3333333333333,718.125,13111.791666666666,1903.3333333333333,1772.0,3628.7916666666665,1226.75,169.75,519.5,2042.2083333333333,1369.7916666666667,3133.9583333333335,1047.9166666666667,566.0833333333334,966.25,1340.25,342.6666666666667,2654.0833333333335,2414.2916666666665,834.9166666666666,2601.5,3157.0833333333335,1383.5416666666667,1431.1666666666667,1035.4583333333333,1525.875,1602.9166666666667,1201.7083333333333,1251.4583333333333,1702.5416666666667,868.9166666666666,652.125,816.5833333333334,735.0,522.875,459.5,352.9583333333333,735.4166666666666,950.3333333333334,520.0,278.7083333333333,983.25
2018-02-07,2592.5416666666665,1602.2916666666667,2479.875,1430.1666666666667,3376.0833333333335,1197.3333333333333,4451.5,1653.7083333333333,878.375,434.2916666666667,6100.708333333333,1339.9583333333333,2291.625,486.1666666666667,1224.5,2043.9166666666667,1993.875,1259.0833333333333,740.75,13441.458333333334,1942.9166666666667,1854.6666666666667,3676.875,1377.5,173.875,523.0416666666666,2116.8333333333335,1414.9166666666667,3251.0,1066.2083333333333,566.0833333333334,989.2916666666666,1419.125,359.2916666666667,2779.1666666666665,2611.4583333333335,873.0833333333334,2750.875,3216.7916666666665,1430.0833333333333,1500.0,1083.8333333333333,1440.25,1645.8333333333333,1245.3333333333333,1285.0416666666667,1719.5416666666667,912.2083333333334,679.9583333333334,802.4583333333334,741.625,532.25,464.0,353.7083333333333,737.875,994.5416666666666,535.9166666666666,284.4583333333333,992.0416666666666
2018-02-08,2730.9583333333335,1651.0,2507.75,1459.375,3485.7083333333335,1222.8333333333333,4526.625,1651.25,894.2083333333334,451.4583333333333,6269.0,1395.875,2403.4166666666665,500.625,1254.5833333333333,2081.9166666666665,2028.3333333333333,1270.125,764.2083333333334,13476.708333333334,1989.0416666666667,1925.125,3870.4166666666665,1377.125,183.79166666666666,548.25,2209.75,1453.8333333333333,3328.9583333333335,1093.875,574.5416666666666,1005.25,1418.5,358.75,2905.2916666666665,2680.875,874.25,2805.9166666666665,3306.6666666666665,1455.0,1558.0416666666667,1108.5833333333333,1620.3333333333333,1693.1666666666667,1257.2916666666667,1297.5,1737.9166666666667,912.1666666666666,698.3333333333334,830.9583333333334,762.9166666666666,533.0416666666666,467.1666666666667,351.0833333333333,720.375,989.7083333333334,536.375,293.25,1003.0833333333334
2018-02-09,2795.2083333333335,1722.5416666666667,2614.1666666666665,1435.5416666666667,3659.25,1214.125,4621.416666666667,1612.5833333333333,944.8333333333334,453.5,6174.416666666667,1382.2916666666667,2566.0833333333335,520.0,1213.8333333333333,2255.6666666666665,2078.9583333333335,1352.7083333333333,801.75,13287.375,2043.5416666666667,1876.125,4097.416666666667,1287.5416666666667,188.79166666666666,596.4583333333334,2266.5416666666665,1495.0,3552.1666666666665,1061.7916666666667,549.5833333333334,1043.0416666666667,1438.9166666666667,370.0833333333333,2942.1666666666665,2704.0416666666665,846.5833333333334,2773.5416666666665,3342.5416666666665,1513.5,1580.375,1098.3333333333333,1684.2083333333333,1733.4166666666667,1317.8333333333333,1357.25,1758.4583333333333,904.625,618.2083333333334,707.8333333333334,665.3333333333334,575.6666666666666,466.5,338.0416666666667,724.625,1053.5416666666667,583.25,302.375,1075.375
2018-02-10,2156.75,1532.2083333333333,1726.7083333333333,1083.3333333333333,2894.5416666666665,762.0,3509.0833333333335,1584.6666666666667,803.8333333333334,417.2083333333333,4458.083333333333,1505.0416666666667,2196.4583333333335,354.9166666666667,825.7083333333334,1782.5416666666667,1692.6666666666667,873.0833333333334,664.4583333333334,11377.583333333334,1330.0,1526.0833333333333,3563.1666666666665,1367.8333333333333,164.625,544.8333333333334,1930.2916666666667,900.1666666666666,2795.125,858.0416666666666,342.75,895.625,1001.5833333333334,310.2916666666667,2233.2083333333335,1918.1666666666667,519.9583333333334,1943.25,2441.875,1153.7083333333333,1106.875,922.1666666666666,1267.7083333333333,1254.0,1027.9166666666667,1178.4166666666667,943.125,684.6666666666666,508.6666666666667,469.7916666666667,543.625,529.9583333333334,422.5833333333333,280.9166666666667,311.5,850.4166666666666,413.4166666666667,255.08333333333334,749.125
2018-02-11,1436.6666666666667,1323.625,1482.0416666666667,913.4166666666666,2539.0,584.4583333333334,3141.9166666666665,1536.0833333333333,857.4166666666666,354.9583333333333,4105.041666666667,1316.3333333333333,1713.875,260.1666666666667,619.4583333333334,1426.0833333333333,1432.5416666666667,752.7083333333334,549.5,10437.083333333334,969.2083333333334,1427.1666666666667,2460.7916666666665,1344.9583333333333,162.41666666666666,490.5,1914.2916666666667,840.7083333333334,2760.75,801.5416666666666,293.4583333333333,884.6666666666666,821.1666666666666,310.0833333333333,1529.5833333333333,1384.875,441.9583333333333,1737.0,1956.8333333333333,979.5833333333334,793.0,850.6666666666666,1024.0416666666667,1100.875,904.5416666666666,1016.0416666666666,762.3333333333334,654.0,439.3333333333333,380.6666666666667,442.8333333333333,483.9583333333333,358.625,202.625,247.79166666666666,680.25,342.1666666666667,180.91666666666666,576.0416666666666
2018-02-12,2526.5416666666665,1585.5,2400.375,1395.25,3288.9166666666665,1151.625,4331.625,1571.6666666666667,867.6666666666666,426.9583333333333,6029.458333333333,1349.4583333333333,2255.625,480.5416666666667,1215.375,1994.9166666666667,1906.5,1208.9166666666667,721.1666666666666,13405.166666666666,1845.5416666666667,1787.7083333333333,3625.2083333333335,1259.0416666666667,161.75,500.3333333333333,2038.375,1386.375,3186.3333333333335,1046.375,533.375,961.375,1389.9166666666667,351.125,2682.7916666666665,2532.0416666666665,814.9166666666666,2723.375,3145.6666666666665,1392.0833333333333,1481.0833333333333,1046.3333333333333,1495.2916666666667,1528.1666666666667,1178.7083333333333,1250.9166666666667,1696.0,855.3333333333334,632.6666666666666,763.2083333333334,734.0,530.2916666666666,460.375,341.5416666666667,717.4583333333334,917.1666666666666,520.9583333333334,286.5416666666667,983.4583333333334
2018-02-13,2689.7916666666665,1628.9166666666667,2462.1666666666665,1399.0833333333333,3374.6666666666665,1183.0416666666667,4376.833333333333,1579.2083333333333,853.9583333333334,441.25,6141.541666666667,1317.2083333333333,2302.2083333333335,504.4166666666667,1238.7083333333333,2055.25,1993.7916666666667,1253.9583333333333,737.8333333333334,13518.833333333334,1894.5416666666667,1818.0,3776.875,1303.5833333333333,166.08333333333334,553.5833333333334,2123.9583333333335,1432.0833333333333,3296.0833333333335,1034.0416666666667,531.4166666666666,970.375,1433.5416666666667,359.3333333333333,2902.375,2627.2083333333335,855.2916666666666,2776.7916666666665,3250.9583333333335,1435.7083333333333,1542.7916666666667,1087.375,1552.125,1618.125,1255.125,1277.125,1712.7083333333333,900.8333333333334,660.0,807.0,749.625,522.625,468.6666666666667,348.0,712.0416666666666,968.3333333333334,535.5416666666666,289.6666666666667,975.6666666666666
2018-02-14,2852.1666666666665,1678.0,2591.5833333333335,1407.9166666666667,3499.375,1214.625,4521.541666666667,1624.8333333333333,888.25,452.5833333333333,6342.083333333333,1323.9166666666667,2388.25,496.2916666666667,1252.125,2126.5833333333335,2048.75,1291.75,784.8333333333334,13534.583333333334,2046.6666666666667,1887.9583333333333,3960.4166666666665,1283.6666666666667,178.95833333333334,568.0416666666666,2215.7916666666665,1464.4583333333333,3473.25,1054.375,535.2916666666666,1011.75,1468.5,360.5,2973.2916666666665,2696.75,855.125,2899.5416666666665,3260.25,1529.5833333333333,1565.1666666666667,1098.4166666666667,1597.7916666666667,1699.75,1273.5833333333333,1312.5416666666667,1760.625,939.4583333333334,693.625,784.0,792.7083333333334,531.6666666666666,479.5416666666667,343.9166666666667,729.0,1018.7083333333334,536.2916666666666,287.875,1014.0833333333334
2018-02-15,2804.75,1684.0,2390.1666666666665,1389.9166666666667,3469.1666666666665,1122.875,4443.375,1680.8333333333333,912.125,434.9166666666667,6245.916666666667,1342.5416666666667,2466.0416666666665,472.0416666666667,1211.5,2120.2083333333335,2034.75,1237.0,747.0416666666666,13898.375,1814.5833333333333,1887.5416666666667,3971.5,1252.2083333333333,169.66666666666666,563.3333333333334,2275.5,1400.9583333333333,3454.8333333333335,1043.0416666666667,482.4166666666667,990.875,1420.875,381.7916666666667,2949.375,2606.8333333333335,762.625,2718.0833333333335,3219.0,1403.875,1492.6666666666667,1087.375,1609.2083333333333,1667.9166666666667,1197.2916666666667,1296.25,1607.8333333333333,897.2083333333334,689.2916666666666,804.125,752.3333333333334,538.7083333333334,461.6666666666667,332.3333333333333,652.0,954.3333333333334,495.9166666666667,274.7083333333333,880.875
2018-02-16,2704.125,1723.2916666666667,2410.125,1381.5416666666667,3561.5416666666665,1115.1666666666667,4428.583333333333,1635.4166666666667,974.6666666666666,436.2916666666667,6112.333333333333,1458.4583333333333,2565.625,480.3333333333333,1161.125,2202.4166666666665,1986.75,1256.5,768.25,13488.75,1803.9166666666667,1870.25,4020.5416666666665,1257.0833333333333,174.70833333333334,594.375,2212.25,1379.3333333333333,3473.8333333333335,1014.6666666666666,462.0833333333333,977.0833333333334,1336.8333333333333,380.125,2724.4583333333335,2524.25,714.5416666666666,2669.25,3146.1666666666665,1433.3333333333333,1485.0833333333333,1046.2083333333333,1640.3333333333333,1653.0416666666667,1220.875,1331.3333333333333,1591.8333333333333,859.2916666666666,620.5,684.875,646.125,554.875,453.875,330.5833333333333,607.9166666666666,972.8333333333334,495.5416666666667,277.6666666666667,910.375
2018-02-17,2002.6666666666667,1504.875,1556.7916666666667,991.875,2805.75,690.6666666666666,3379.4583333333335,1598.9583333333333,878.25,409.7083333333333,4358.666666666667,1497.9166666666667,2199.875,151.5,694.0,1714.7916666666667,1565.625,821.3333333333334,636.5416666666666,11022.75,1129.0416666666667,1481.9166666666667,2935.9166666666665,1046.0,170.45833333333334,567.7083333333334,1911.7916666666667,833.7916666666666,2760.3333333333335,872.125,308.0416666666667,903.4583333333334,874.0,341.0416666666667,1967.6666666666667,1620.75,477.7083333333333,1803.0416666666667,2167.9583333333335,1085.9166666666667,1071.375,901.4166666666666,1260.1666666666667,1197.4166666666667,990.8333333333334,1138.0416666666667,879.0416666666666,667.4583333333334,475.1666666666667,438.4166666666667,461.75,553.0,455.2916666666667,266.2083333333333,324.0833333333333,801.6666666666666,382.375,227.45833333333334,664.4583333333334
2018-02-18,1440.3333333333333,1301.2916666666667,1376.125,890.625,2490.4166666666665,581.875,3163.8333333333335,1502.9583333333333,875.9166666666666,353.5833333333333,4285.0,1270.4166666666667,1694.3333333333333,53.416666666666664,638.5416666666666,1363.0,1449.625,742.7083333333334,526.2083333333334,10451.166666666666,922.125,1414.5416666666667,2469.875,983.9166666666666,152.95833333333334,483.3333333333333,1664.5416666666667,833.875,2769.625,774.1666666666666,269.1666666666667,895.2916666666666,815.4166666666666,296.2916666666667,1482.625,1338.0,420.9583333333333,1719.9583333333333,1911.2916666666667,976.0416666666666,777.5833333333334,862.9583333333334,1008.0833333333334,1035.0833333333333,817.2083333333334,1027.4166666666667,797.9166666666666,658.375,428.125,366.0,418.6666666666667,466.6666666666667,322.5833333333333,206.375,279.6666666666667,643.8333333333334,372.875,187.125,567.0
2018-02-19,2506.625,1586.5,2383.625,1355.0416666666667,3255.4166666666665,1146.2083333333333,4226.416666666667,1579.0416666666667,861.8333333333334,426.2916666666667,6037.5,1354.2083333333333,2247.75,475.5,1211.0,1953.3333333333333,1915.5,1197.875,708.7916666666666,13287.25,1857.2916666666667,1781.9583333333333,3592.0833333333335,1202.4583333333333,164.625,521.1666666666666,2045.75,1336.7083333333333,3212.25,1014.5833333333334,509.1666666666667,962.0833333333334,1406.7083333333333,343.8333333333333,2696.875,2516.7083333333335,821.9583333333334,2677.125,3125.2083333333335,1382.75,1513.6666666666667,1035.0,1490.2083333333333,1532.125,1212.7083333333333,1240.0833333333333,1689.9166666666667,845.5833333333334,645.0,780.3333333333334,735.0,521.5833333333334,453.25,353.4583333333333,700.7083333333334,952.25,536.2916666666666,280.7916666666667,975.8333333333334
2018-02-20,2653.1666666666665,1637.5416666666667,2444.75,1373.2916666666667,3314.0833333333335,1171.0,4331.791666666667,1553.9166666666667,846.4166666666666,437.875,6119.458333333333,1322.625,2330.0833333333335,486.625,1231.9583333333333,2076.25,1966.3333333333333,1264.125,740.125,13471.625,1906.2916666666667,1808.7916666666667,3705.8333333333335,1227.4583333333333,164.125,535.7083333333334,2131.875,1373.75,3248.625,1052.75,500.5416666666667,985.4583333333334,1426.9166666666667,341.4166666666667,2862.2083333333335,2578.375,821.5833333333334,2779.0,3216.2916666666665,1412.25,1559.0,1032.875,1566.0,1591.0416666666667,1176.7083333333333,1255.875,1708.3333333333333,884.0416666666666,664.375,814.75,737.625,511.4166666666667,446.6666666666667,329.3333333333333,715.0833333333334,994.9166666666666,533.625,269.5,970.875
2018-02-21,2786.2083333333335,1649.4583333333333,2479.4583333333335,1386.0833333333333,3410.0,1169.7083333333333,4434.125,1597.625,893.4166666666666,433.4583333333333,6190.5,1399.375,2365.2083333333335,484.7916666666667,1245.2916666666667,2100.5416666666665,1998.125,1269.75,730.1666666666666,13559.541666666666,1966.4583333333333,1839.75,3861.25,1240.5833333333333,167.875,543.3333333333334,2141.7083333333335,1425.875,3370.125,1029.5833333333333,503.2916666666667,978.6666666666666,1469.4583333333333,361.5416666666667,2887.0833333333335,2637.5416666666665,846.25,2854.75,3219.7083333333335,1400.75,1679.0833333333333,1069.3333333333333,1605.4166666666667,1659.0,1204.75,1296.4166666666667,1718.5416666666667,899.9583333333334,658.3333333333334,796.4166666666666,763.4166666666666,507.2083333333333,461.7916666666667,348.125,702.625,1017.25,553.5,284.0833333333333,976.5
2018-02-22,2877.4166666666665,1677.5416666666667,2537.0,1410.375,3506.9583333333335,1191.7916666666667,4514.25,1630.6666666666667,898.1666666666666,449.4583333333333,6245.166666666667,1448.9166666666667,2479.9166666666665,489.875,1256.0833333333333,2147.8333333333335,2063.375,1311.2916666666667,774.7083333333334,13809.708333333334,1996.4166666666667,1944.0,3994.4583333333335,1292.0416666666667,170.5,562.8333333333334,2128.7916666666665,1468.0,3486.25,1087.875,515.5416666666666,1041.375,1493.0416666666667,358.9166666666667,3029.25,2727.7916666666665,843.7083333333334,2805.5,3337.5833333333335,1421.9583333333333,1603.75,1086.5833333333333,1655.9583333333333,1728.0,1233.1666666666667,1327.375,1732.1666666666667,910.4166666666666,699.7916666666666,835.4583333333334,782.6666666666666,524.5416666666666,458.0416666666667,341.125,738.75,1026.6666666666667,581.7916666666666,286.75,989.4166666666666
2018-02-23,2846.4583333333335,1720.1666666666667,2583.2916666666665,1407.375,3629.2916666666665,1210.9166666666667,4616.0,1618.625,932.625,452.4583333333333,6382.25,1403.625,2559.0416666666665,503.9166666666667,1238.2083333333333,2251.1666666666665,2023.1666666666667,1339.2083333333333,808.625,13720.458333333334,2041.6666666666667,1902.9583333333333,4102.25,1332.5416666666667,173.625,581.125,2217.25,1493.5,3592.9583333333335,1056.2083333333333,493.375,1030.3333333333333,1481.875,372.4583333333333,2951.625,2750.0833333333335,867.5416666666666,2795.125,3360.5833333333335,1484.8333333333333,1616.875,1107.375,1668.4166666666667,1736.5,1331.4583333333333,1370.8333333333333,1756.6666666666667,931.25,645.2916666666666,810.0,679.8333333333334,551.6666666666666,473.9583333333333,353.2916666666667,736.6666666666666,1082.1666666666667,597.375,303.875,1036.25
2018-02-24,2162.4583333333335,1537.5833333333333,1833.875,1064.9583333333333,2978.5,765.9583333333334,3624.7083333333335,1549.375,845.1666666666666,424.0,4664.708333333333,1465.25,2220.1666666666665,340.875,773.0416666666666,1798.1666666666667,1718.1666666666667,916.8333333333334,659.0,11951.166666666666,1340.75,1571.5833333333333,3319.0416666666665,1081.0833333333333,162.45833333333334,556.0416666666666,1812.75,931.3333333333334,2878.5833333333335,877.0833333333334,325.2083333333333,945.0833333333334,370.2083333333333,311.0416666666667,2195.7916666666665,1925.625,553.625,1962.5833333333333,2386.25,1115.75,1047.4166666666667,1032.5,1297.0416666666667,1276.5416666666667,1116.6666666666667,1179.4166666666667,952.0,721.2916666666666,519.2916666666666,653.0416666666666,535.25,527.1666666666666,453.2916666666667,280.625,344.0416666666667,905.875,442.375,245.0,761.0
2018-02-25,1549.375,1378.4583333333333,1491.5833333333333,902.0,2556.7916666666665,586.2916666666666,3266.1666666666665,1559.6666666666667,879.125,355.2916666666667,4385.541666666667,1290.0833333333333,1746.0833333333333,256.3333333333333,691.625,1418.375,1443.5833333333333,783.5,597.4583333333334,10666.375,962.1666666666666,1450.9166666666667,2654.1666666666665,1003.875,156.0,496.2083333333333,1758.0416666666667,867.5416666666666,2806.9583333333335,797.125,286.9583333333333,918.9166666666666,534.1666666666666,304.9583333333333,1612.7083333333333,1399.4166666666667,447.125,1746.1666666666667,2007.2083333333333,969.1666666666666,903.5,933.0,1218.0416666666667,1098.4583333333333,862.2916666666666,1021.625,762.2916666666666,632.2916666666666,428.5,529.5416666666666,478.4166666666667,469.3333333333333,361.5416666666667,201.41666666666666,275.0833333333333,691.0,372.0,193.91666666666666,616.7083333333334
2018-02-26,2513.0416666666665,1582.125,2411.875,1362.4166666666667,3306.3333333333335,1159.6666666666667,4333.583333333333,1525.125,849.5833333333334,421.7916666666667,6079.958333333333,1382.0416666666667,2215.8333333333335,471.375,1183.75,1932.2083333333333,1924.2083333333333,1193.9166666666667,718.0833333333334,13424.916666666666,1846.9166666666667,1768.6666666666667,3589.2083333333335,1208.0,159.58333333333334,520.125,1904.375,1375.5416666666667,3211.3333333333335,1047.1666666666667,516.8333333333334,960.7083333333334,1467.875,347.6666666666667,2669.0833333333335,2538.0,848.375,2794.8333333333335,3122.7916666666665,1361.4166666666667,1486.0833333333333,1055.6666666666667,1521.4583333333333,1564.5833333333333,1201.0833333333333,1252.125,1708.0,853.1666666666666,655.8333333333334,927.4583333333334,741.0,517.375,470.4583333333333,351.9166666666667,718.9583333333334,972.8333333333334,543.9583333333334,287.3333333333333,1026.5833333333333
2018-02-27,2570.1666666666665,1559.2083333333333,2492.25,1338.8333333333333,3269.9583333333335,1177.7916666666667,4387.291666666667,1478.0416666666667,843.625,427.875,6047.083333333333,1305.125,2232.2916666666665,503.625,1219.0,1988.2916666666667,1924.1666666666667,1275.3333333333333,723.2916666666666,13298.583333333334,1940.0416666666667,1824.25,3539.5416666666665,1228.2083333333333,161.70833333333334,523.375,1896.9166666666667,1429.2083333333333,3194.4166666666665,1041.0,527.125,983.375,1451.9583333333333,358.4583333333333,2847.6666666666665,2531.5,822.8333333333334,2745.0,3220.8333333333335,1427.625,1520.9583333333333,1050.2083333333333,1533.5833333333333,1603.0416666666667,1223.7916666666667,1245.6666666666667,1737.1666666666667,882.0833333333334,674.7083333333334,920.9166666666666,753.875,515.9166666666666,465.9166666666667,344.7083333333333,755.0416666666666,980.7083333333334,536.5,290.25,1067.5416666666667
